filename,width,height,class,xmin,ymin,xmax,ymax
storage_box_sunset_sw.png,1024,768,storage_box,842,429,906,487
storage_box_sunset_sw.png,1024,768,scrap,611,1,664,41
storage_box_sunset_sw.png,1024,768,crane,39,144,393,318
storage_box_sunset_sw.png,1024,768,player,489,360,519,403
storage_box_sunset_sw.png,1024,768,scrap,696,1,743,30
storage_box_sunset_sw.png,1024,768,crane,656,39,972,202
storage_box_sunset_sw.png,1024,768,scrap,982,24,1024,62
storage_box_sunset_sw.png,1024,768,scrap,918,29,986,76
storage_box_sunset_west.png,1024,768,storage_box,573,275,613,332
storage_box_sunset_west.png,1024,768,storage_box,901,307,944,363
storage_box_sunset_west.png,1024,768,scrap,373,68,431,122
storage_box_sunset_west.png,1024,768,scrap,434,22,485,67
storage_box_sunset_west.png,1024,768,crane,70,405,447,689
storage_box_sunset_west.png,1024,768,player,490,363,513,401
storage_box_sunset_west.png,1024,768,crane,513,1,785,189
storage_box_sunset_west.png,1024,768,scrap,464,1,573,29
